0.467	2639.886
0.540	2641.497
0.296	2646.906
0.399	2647.667
0.217	2652.563
0.526	2650.105
0.537	2648.604
0.112	2654.019
0.241	2653.042
0.504	2654.019
0.318	2659.388
0.616	2662.405
0.395	2666.554
0.453	2665.547
0.040	2672.003
0.103	2674.732
0.124	2676.726
0.241	2679.504
0.306	2679.973
0.220	2682.935
0.416	2679.250
0.334	2682.221
0.277	2681.929
0.139	2686.173
0.247	2687.913
0.283	2688.123
0.481	2689.215
0.192	2694.880
0.450	2697.155
0.188	2702.129
0.161	2704.779
0.380	2705.396
0.351	2705.575
0.393	2703.643
0.347	2706.562
0.370	2708.229
0.364	2709.745
0.144	2716.379
0.423	2716.070
0.295	2720.292
0.487	2724.938
0.086	2731.335
0.533	2730.321
0.252	2733.378
0.457	2731.719
0.364	2732.879
0.270	2732.198
0.321	2733.785
0.633	2733.179
0.541	2736.632
0.442	2740.792
0.310	2746.348
0.416	2744.596
0.412	2745.969
0.449	2751.241
0.498	2754.809
0.599	2753.413
0.495	2756.635
0.462	2758.317
0.533	2759.007
0.098	2765.211
0.581	2764.251
0.421	2769.616
0.560	2770.517
0.528	2773.533
0.567	2773.769
0.338	2776.118
0.251	2781.028
0.199	2780.654
0.231	2782.672
0.576	2782.823
0.586	2783.543
0.493	2783.724
0.453	2789.163
0.455	2792.377
0.351	2798.305
0.426	2797.910
0.436	2801.427
0.474	2800.345
0.586	2800.910
0.471	2806.038
0.373	2808.823
0.403	2813.763
0.175	2815.962
0.314	2816.241
0.553	2815.380
0.460	2816.450
0.515	2816.862
0.461	2820.717
0.490	2824.236
0.473	2824.992
0.441	2826.454
0.394	2831.249
0.361	2832.868
0.473	2833.805
0.649	2835.885
0.531	2837.223
0.690	2840.256
0.354	2844.330
0.330	2848.568
0.514	2848.752
0.219	2852.255
0.506	2851.680
0.704	2850.253
0.833	2852.656
0.406	2857.303
0.460	2861.000
0.453	2861.470
0.555	2862.413
0.721	2864.653
0.747	2867.643
0.738	2869.421
0.535	2871.261
0.645	2872.602
0.909	2873.791
0.526	2879.229
0.793	2876.590
0.844	2880.577
0.719	2883.037
0.832	2883.969
0.589	2891.331
0.822	2891.347
0.756	2892.456
1.137	2888.208
0.953	2892.725
0.752	2897.591
1.239	2892.767
1.013	2898.881
0.921	2903.273
1.140	2899.173
0.913	2906.180
0.794	2907.827
0.758	2912.062
1.065	2916.455
0.874	2921.379
0.978	2922.729
1.132	2921.872
0.950	2922.742
0.987	2925.365
0.849	2927.017
0.929	2928.658
0.852	2928.920
0.799	2935.393
0.991	2931.872
0.912	2937.201
0.702	2941.743
0.629	2943.461
0.814	2948.275
0.953	2946.393
0.794	2947.180
0.968	2948.562
0.676	2955.979
0.767	2958.558
0.889	2960.396
1.016	2963.210
0.570	2971.010
0.698	2967.463
0.836	2967.621
0.829	2968.483
0.871	2972.239
0.599	2977.120
0.766	2976.923
0.696	2981.233
0.843	2980.881
0.905	2979.310
0.808	2985.455
0.866	2984.733
0.897	2987.741
0.984	2995.055
1.002	2991.112
0.907	2994.073
1.114	2996.944
1.056	2998.857
0.821	3002.069
1.149	3001.809
0.925	3007.615
0.949	3009.564
1.020	3010.686
0.883	3011.586
0.935	3013.071
0.966	3016.318
1.206	3016.629
1.114	3022.748
0.924	3025.751
1.022	3026.130
1.236	3023.152
1.223	3023.891
1.069	3029.198
1.170	3032.942
1.193	3037.225
1.257	3037.153
1.376	3038.908
1.200	3042.711
1.508	3039.750
1.374	3043.189
1.523	3043.476
1.386	3046.867
1.561	3048.545
1.668	3050.852
1.596	3052.110
1.314	3056.424
1.418	3058.924
1.643	3060.076
1.639	3064.181
1.752	3063.190
1.844	3063.870
1.521	3065.634
1.625	3070.172
1.835	3066.941
1.748	3073.143
1.855	3076.245
1.996	3077.151
1.885	3077.853
1.798	3079.516
1.756	3084.574
1.891	3084.727
1.961	3086.136
2.043	3090.202
2.004	3091.501
2.150	3091.817
2.421	3088.783
2.149	3094.187
2.194	3097.738
2.646	3094.749
2.337	3101.314
2.430	3100.258
2.361	3104.170
2.594	3106.757
2.468	3105.548
2.539	3110.824
2.601	3113.442
2.928	3111.065
2.832	3112.044
2.801	3115.350
2.883	3114.070
2.954	3120.614
2.943	3121.568
2.927	3125.063
3.183	3122.432
3.047	3128.816
3.172	3127.799
3.348	3125.875
3.379	3128.192
3.270	3133.927
3.423	3134.362
3.433	3137.287
3.617	3137.022
3.365	3141.711
3.745	3137.523
3.685	3140.015
3.728	3142.186
3.622	3146.518
3.867	3147.033
3.729	3152.524
3.912	3150.765
4.284	3146.426
4.079	3153.379
4.095	3155.757
4.287	3160.752
4.142	3159.861
4.065	3163.915
4.193	3163.370
4.393	3162.111
4.707	3161.553
4.588	3168.491
4.689	3169.821
4.594	3170.692
4.510	3175.735
4.695	3173.950
4.875	3175.493
5.095	3173.705
5.018	3177.590
5.188	3180.268
4.800	3183.362
4.936	3182.351
4.938	3187.663
5.005	3187.705
5.005	3193.651
5.010	3191.779
5.333	3195.813
5.414	3192.474
5.528	3196.917
5.581	3198.350
5.522	3203.206
5.613	3199.583
5.817	3201.108
5.384	3207.640
5.675	3209.821
5.767	3208.726
5.831	3213.972
5.681	3214.334
5.983	3215.029
6.185	3213.869
6.137	3215.614
5.969	3220.495
6.385	3220.946
6.408	3222.825
6.585	3223.184
6.736	3223.452
6.594	3224.359
6.790	3226.426
6.756	3230.578
6.748	3230.417
6.856	3231.230
6.818	3233.507
7.015	3233.487
7.154	3236.382
7.264	3234.188
7.105	3241.155
7.468	3236.728
7.577	3240.298
7.693	3242.428
7.529	3247.281
7.617	3247.912
7.944	3247.171
7.939	3248.067
7.994	3251.064
8.148	3248.779
8.212	3253.244
8.192	3252.812
8.381	3257.067
8.354	3257.734
8.530	3257.756
8.730	3257.987
8.889	3258.528
8.933	3262.713
9.008	3260.037
9.154	3262.957
